target_id	start	end	breakage_length	target_length
VIRSorter_utg001403l_segment0_LN:i:19918_RC:i:4258_XC:f:1_000000	0	15	16	19918
VIRSorter_utg001403l_segment0_LN:i:19918_RC:i:4258_XC:f:1_000000	5169	5576	408	19918
VIRSorter_utg001403l_segment0_LN:i:19918_RC:i:4258_XC:f:1_000000	14377	14497	121	19918
VIRSorter_utg001403l_segment0_LN:i:19918_RC:i:4258_XC:f:1_000000	16821	16897	77	19918
VIRSorter_utg001403l_segment0_LN:i:19918_RC:i:4258_XC:f:1_000000	19898	19917	20	19918
VIRSorter_utg001404l_segment0_LN:i:17235_RC:i:377_XC:f:1_000000	0	1533	1534	17235
VIRSorter_utg001404l_segment0_LN:i:17235_RC:i:377_XC:f:1_000000	3442	3597	156	17235
VIRSorter_utg001404l_segment0_LN:i:17235_RC:i:377_XC:f:1_000000	4651	6948	2298	17235
VIRSorter_utg001404l_segment0_LN:i:17235_RC:i:377_XC:f:1_000000	7828	8427	600	17235
VIRSorter_utg001404l_segment0_LN:i:17235_RC:i:377_XC:f:1_000000	11303	12913	1611	17235
VIRSorter_utg001404l_segment0_LN:i:17235_RC:i:377_XC:f:1_000000	15251	15815	565	17235
VIRSorter_utg001404l_segment0_LN:i:17235_RC:i:377_XC:f:1_000000	16813	17234	422	17235
VIRSorter_utg001405l_segment0_LN:i:15361_RC:i:1623_XC:f:0_967742	0	217	218	15361
VIRSorter_utg001405l_segment0_LN:i:15361_RC:i:1623_XC:f:0_967742	15345	15360	16	15361
VIRSorter_utg001406l_segment0_LN:i:43582_RC:i:6545_XC:f:1_000000	0	34	35	43582
VIRSorter_utg001406l_segment0_LN:i:43582_RC:i:6545_XC:f:1_000000	5025	5333	309	43582
VIRSorter_utg001406l_segment0_LN:i:43582_RC:i:6545_XC:f:1_000000	24857	26559	1703	43582
VIRSorter_utg001406l_segment0_LN:i:43582_RC:i:6545_XC:f:1_000000	29424	29653	230	43582
VIRSorter_utg001406l_segment0_LN:i:43582_RC:i:6545_XC:f:1_000000	33781	34700	920	43582
VIRSorter_utg001406l_segment0_LN:i:43582_RC:i:6545_XC:f:1_000000	36568	36942	375	43582
VIRSorter_utg001406l_segment0_LN:i:43582_RC:i:6545_XC:f:1_000000	42325	43581	1257	43582
VIRSorter_utg001407l_segment0_LN:i:25607_RC:i:3481_XC:f:1_000000	0	120	121	25607
VIRSorter_utg001407l_segment0_LN:i:25607_RC:i:3481_XC:f:1_000000	2749	3663	915	25607
VIRSorter_utg001407l_segment0_LN:i:25607_RC:i:3481_XC:f:1_000000	7586	8184	599	25607
VIRSorter_utg001407l_segment0_LN:i:25607_RC:i:3481_XC:f:1_000000	12579	13192	614	25607
VIRSorter_utg001407l_segment0_LN:i:25607_RC:i:3481_XC:f:1_000000	14239	15954	1716	25607
VIRSorter_utg001407l_segment0_LN:i:25607_RC:i:3481_XC:f:1_000000	16984	17148	165	25607
VIRSorter_utg001407l_segment0_LN:i:25607_RC:i:3481_XC:f:1_000000	25557	25606	50	25607
VIRSorter_utg001412l_segment0_LN:i:21582_RC:i:769_XC:f:1_000000	0	649	650	21582
VIRSorter_utg001412l_segment0_LN:i:21582_RC:i:769_XC:f:1_000000	3088	4938	1851	21582
VIRSorter_utg001412l_segment0_LN:i:21582_RC:i:769_XC:f:1_000000	6363	6450	88	21582
VIRSorter_utg001412l_segment0_LN:i:21582_RC:i:769_XC:f:1_000000	8519	9717	1199	21582
VIRSorter_utg001412l_segment0_LN:i:21582_RC:i:769_XC:f:1_000000	13276	13367	92	21582
VIRSorter_utg001412l_segment0_LN:i:21582_RC:i:769_XC:f:1_000000	19771	21581	1811	21582
VIRSorter_utg001413l_segment0_LN:i:41625_RC:i:5676_XC:f:1_000000	0	1600	1601	41625
VIRSorter_utg001413l_segment0_LN:i:41625_RC:i:5676_XC:f:1_000000	5815	6132	318	41625
VIRSorter_utg001413l_segment0_LN:i:41625_RC:i:5676_XC:f:1_000000	7595	8708	1114	41625
VIRSorter_utg001413l_segment0_LN:i:41625_RC:i:5676_XC:f:1_000000	11948	11968	21	41625
VIRSorter_utg001413l_segment0_LN:i:41625_RC:i:5676_XC:f:1_000000	12939	13770	832	41625
VIRSorter_utg001413l_segment0_LN:i:41625_RC:i:5676_XC:f:1_000000	14700	14733	34	41625
VIRSorter_utg001413l_segment0_LN:i:41625_RC:i:5676_XC:f:1_000000	16142	16712	571	41625
VIRSorter_utg001413l_segment0_LN:i:41625_RC:i:5676_XC:f:1_000000	17876	18287	412	41625
VIRSorter_utg001413l_segment0_LN:i:41625_RC:i:5676_XC:f:1_000000	19463	19998	536	41625
VIRSorter_utg001413l_segment0_LN:i:41625_RC:i:5676_XC:f:1_000000	20903	21767	865	41625
VIRSorter_utg001413l_segment0_LN:i:41625_RC:i:5676_XC:f:1_000000	26238	27873	1636	41625
VIRSorter_utg001413l_segment0_LN:i:41625_RC:i:5676_XC:f:1_000000	28943	29211	269	41625
VIRSorter_utg001413l_segment0_LN:i:41625_RC:i:5676_XC:f:1_000000	30224	31049	826	41625
VIRSorter_utg001413l_segment0_LN:i:41625_RC:i:5676_XC:f:1_000000	34262	34765	504	41625
VIRSorter_utg001413l_segment0_LN:i:41625_RC:i:5676_XC:f:1_000000	36242	36353	112	41625
VIRSorter_utg001413l_segment0_LN:i:41625_RC:i:5676_XC:f:1_000000	37400	37545	146	41625
VIRSorter_utg001413l_segment0_LN:i:41625_RC:i:5676_XC:f:1_000000	41600	41624	25	41625
VIRSorter_utg001415l_segment0_LN:i:11711_RC:i:351_XC:f:0_958333	0	4324	4325	11711
VIRSorter_utg001415l_segment0_LN:i:11711_RC:i:351_XC:f:0_958333	5799	6456	658	11711
VIRSorter_utg001415l_segment0_LN:i:11711_RC:i:351_XC:f:0_958333	8489	10173	1685	11711
VIRSorter_utg001415l_segment0_LN:i:11711_RC:i:351_XC:f:0_958333	11666	11710	45	11711
VIRSorter_utg001416l_segment0_LN:i:19831_RC:i:2479_XC:f:1_000000	0	2	3	19831
VIRSorter_utg001416l_segment0_LN:i:19831_RC:i:2479_XC:f:1_000000	19828	19830	3	19831
VIRSorter_utg001417l_segment0_LN:i:21922_RC:i:654_XC:f:0_977273	0	7817	7818	21922
VIRSorter_utg001417l_segment0_LN:i:21922_RC:i:654_XC:f:0_977273	9268	10276	1009	21922
VIRSorter_utg001417l_segment0_LN:i:21922_RC:i:654_XC:f:0_977273	11778	16808	5031	21922
VIRSorter_utg001417l_segment0_LN:i:21922_RC:i:654_XC:f:0_977273	17813	19621	1809	21922
VIRSorter_utg001417l_segment0_LN:i:21922_RC:i:654_XC:f:0_977273	20620	21921	1302	21922
VIRSorter_utg001418l_segment0_LN:i:12774_RC:i:1838_XC:f:1_000000	0	1153	1154	12774
VIRSorter_utg001418l_segment0_LN:i:12774_RC:i:1838_XC:f:1_000000	2203	2212	10	12774
VIRSorter_utg001418l_segment0_LN:i:12774_RC:i:1838_XC:f:1_000000	12764	12773	10	12774
VIRSorter_utg001419l_segment0_LN:i:11227_RC:i:1891_XC:f:1_000000	0	3	4	11227
VIRSorter_utg001419l_segment0_LN:i:11227_RC:i:1891_XC:f:1_000000	11226	11226	1	11227
VIRSorter_utg001420l_segment0_LN:i:62146_RC:i:1280_XC:f:0_968000	0	262	263	62146
VIRSorter_utg001420l_segment0_LN:i:62146_RC:i:1280_XC:f:0_968000	2769	5951	3183	62146
VIRSorter_utg001420l_segment0_LN:i:62146_RC:i:1280_XC:f:0_968000	9603	12309	2707	62146
VIRSorter_utg001420l_segment0_LN:i:62146_RC:i:1280_XC:f:0_968000	58538	58538	1	62146
VIRSorter_utg001420l_segment0_LN:i:62146_RC:i:1280_XC:f:0_968000	61618	62145	528	62146
VIRSorter_utg001421l_segment0_LN:i:19233_RC:i:1832_XC:f:0_974359	0	537	538	19233
VIRSorter_utg001421l_segment0_LN:i:19233_RC:i:1832_XC:f:0_974359	2604	2786	183	19233
VIRSorter_utg001421l_segment0_LN:i:19233_RC:i:1832_XC:f:0_974359	7640	7839	200	19233
VIRSorter_utg001421l_segment0_LN:i:19233_RC:i:1832_XC:f:0_974359	15431	15733	303	19233
VIRSorter_utg001421l_segment0_LN:i:19233_RC:i:1832_XC:f:0_974359	19221	19232	12	19233
VIRSorter_utg001422l_segment0_LN:i:13757_RC:i:242_XC:f:0_964286	0	1378	1379	13757
VIRSorter_utg001422l_segment0_LN:i:13757_RC:i:242_XC:f:0_964286	4015	4342	328	13757
VIRSorter_utg001422l_segment0_LN:i:13757_RC:i:242_XC:f:0_964286	6161	6597	437	13757
VIRSorter_utg001422l_segment0_LN:i:13757_RC:i:242_XC:f:0_964286	7364	7474	111	13757
VIRSorter_utg001422l_segment0_LN:i:13757_RC:i:242_XC:f:0_964286	9133	9300	168	13757
VIRSorter_utg001422l_segment0_LN:i:13757_RC:i:242_XC:f:0_964286	12823	13756	934	13757
VIRSorter_utg001426l_segment0_LN:i:25183_RC:i:7190_XC:f:0_960784	0	1310	1311	25183
VIRSorter_utg001426l_segment0_LN:i:25183_RC:i:7190_XC:f:0_960784	16944	16958	15	25183
VIRSorter_utg001426l_segment0_LN:i:25183_RC:i:7190_XC:f:0_960784	25172	25182	11	25183
VIRSorter_utg001427l_segment0_LN:i:25092_RC:i:1128_XC:f:0_960784	0	220	221	25092
VIRSorter_utg001427l_segment0_LN:i:25092_RC:i:1128_XC:f:0_960784	2662	2739	78	25092
VIRSorter_utg001427l_segment0_LN:i:25092_RC:i:1128_XC:f:0_960784	5582	8681	3100	25092
VIRSorter_utg001427l_segment0_LN:i:25092_RC:i:1128_XC:f:0_960784	13441	14862	1422	25092
VIRSorter_utg001427l_segment0_LN:i:25092_RC:i:1128_XC:f:0_960784	20254	23931	3678	25092
VIRSorter_utg001427l_segment0_LN:i:25092_RC:i:1128_XC:f:0_960784	25086	25091	6	25092
VIRSorter_utg001428l_segment0_LN:i:13080_RC:i:334_XC:f:1_000000	0	1935	1936	13080
VIRSorter_utg001428l_segment0_LN:i:13080_RC:i:334_XC:f:1_000000	3044	5326	2283	13080
VIRSorter_utg001428l_segment0_LN:i:13080_RC:i:334_XC:f:1_000000	6651	13079	6429	13080
VIRSorter_utg001431l_segment0_LN:i:22185_RC:i:4934_XC:f:0_977778	0	65	66	22185
VIRSorter_utg001431l_segment0_LN:i:22185_RC:i:4934_XC:f:0_977778	20696	20698	3	22185
VIRSorter_utg001431l_segment0_LN:i:22185_RC:i:4934_XC:f:0_977778	22067	22184	118	22185
VIRSorter_utg001432l_segment0_LN:i:66316_RC:i:2129_XC:f:1_000000	0	7259	7260	66316
VIRSorter_utg001432l_segment0_LN:i:66316_RC:i:2129_XC:f:1_000000	8288	9380	1093	66316
VIRSorter_utg001432l_segment0_LN:i:66316_RC:i:2129_XC:f:1_000000	10529	22185	11657	66316
VIRSorter_utg001432l_segment0_LN:i:66316_RC:i:2129_XC:f:1_000000	23337	23457	121	66316
VIRSorter_utg001432l_segment0_LN:i:66316_RC:i:2129_XC:f:1_000000	26115	35545	9431	66316
VIRSorter_utg001432l_segment0_LN:i:66316_RC:i:2129_XC:f:1_000000	36596	42603	6008	66316
VIRSorter_utg001432l_segment0_LN:i:66316_RC:i:2129_XC:f:1_000000	43750	44812	1063	66316
VIRSorter_utg001432l_segment0_LN:i:66316_RC:i:2129_XC:f:1_000000	46039	50646	4608	66316
VIRSorter_utg001432l_segment0_LN:i:66316_RC:i:2129_XC:f:1_000000	51422	53619	2198	66316
VIRSorter_utg001432l_segment0_LN:i:66316_RC:i:2129_XC:f:1_000000	55251	57413	2163	66316
VIRSorter_utg001432l_segment0_LN:i:66316_RC:i:2129_XC:f:1_000000	58537	59450	914	66316
VIRSorter_utg001432l_segment0_LN:i:66316_RC:i:2129_XC:f:1_000000	60381	66315	5935	66316
VIRSorter_utg001433l_segment1_LN:i:16764_RC:i:2807_XC:f:1_000000	0	2	3	16764
VIRSorter_utg001433l_segment1_LN:i:16764_RC:i:2807_XC:f:1_000000	1408	1416	9	16764
VIRSorter_utg001433l_segment1_LN:i:16764_RC:i:2807_XC:f:1_000000	9231	9331	101	16764
VIRSorter_utg001433l_segment1_LN:i:16764_RC:i:2807_XC:f:1_000000	16529	16763	235	16764
VIRSorter_utg001435l_segment0_LN:i:10313_RC:i:294_XC:f:0_857143	0	931	932	10313
VIRSorter_utg001435l_segment0_LN:i:10313_RC:i:294_XC:f:0_857143	10311	10312	2	10313
VIRSorter_utg001437l_segment0_LN:i:16534_RC:i:1229_XC:f:0_970588	0	4	5	16534
VIRSorter_utg001437l_segment0_LN:i:16534_RC:i:1229_XC:f:0_970588	6111	6189	79	16534
VIRSorter_utg001437l_segment0_LN:i:16534_RC:i:1229_XC:f:0_970588	7176	7417	242	16534
VIRSorter_utg001437l_segment0_LN:i:16534_RC:i:1229_XC:f:0_970588	8475	8556	82	16534
VIRSorter_utg001437l_segment0_LN:i:16534_RC:i:1229_XC:f:0_970588	16523	16533	11	16534
VIRSorter_utg001438l_segment0_LN:i:20560_RC:i:294_XC:f:0_904762	0	2534	2535	20560
VIRSorter_utg001438l_segment0_LN:i:20560_RC:i:294_XC:f:0_904762	3573	5667	2095	20560
VIRSorter_utg001438l_segment0_LN:i:20560_RC:i:294_XC:f:0_904762	7007	10779	3773	20560
VIRSorter_utg001438l_segment0_LN:i:20560_RC:i:294_XC:f:0_904762	12325	15925	3601	20560
VIRSorter_utg001438l_segment0_LN:i:20560_RC:i:294_XC:f:0_904762	16991	20559	3569	20560
VIRSorter_utg001439l_segment0_LN:i:20233_RC:i:567_XC:f:1_000000	0	66	67	20233
VIRSorter_utg001439l_segment0_LN:i:20233_RC:i:567_XC:f:1_000000	1094	1880	787	20233
VIRSorter_utg001439l_segment0_LN:i:20233_RC:i:567_XC:f:1_000000	2695	6788	4094	20233
VIRSorter_utg001439l_segment0_LN:i:20233_RC:i:567_XC:f:1_000000	14068	17466	3399	20233
VIRSorter_utg001439l_segment0_LN:i:20233_RC:i:567_XC:f:1_000000	18416	20232	1817	20233
VIRSorter_utg001441l_segment0_LN:i:32365_RC:i:12434_XC:f:1_000000	0	0	1	32365
VIRSorter_utg001441l_segment0_LN:i:32365_RC:i:12434_XC:f:1_000000	32353	32364	12	32365
VIRSorter_utg001443l_segment0_LN:i:74764_RC:i:867_XC:f:0_853333	0	196	197	74764
VIRSorter_utg001443l_segment0_LN:i:74764_RC:i:867_XC:f:0_853333	1137	22654	21518	74764
VIRSorter_utg001443l_segment0_LN:i:74764_RC:i:867_XC:f:0_853333	23605	46184	22580	74764
VIRSorter_utg001443l_segment0_LN:i:74764_RC:i:867_XC:f:0_853333	47228	74763	27536	74764
VIRSorter_utg001446l_segment0_LN:i:17130_RC:i:1521_XC:f:1_000000	0	442	443	17130
VIRSorter_utg001446l_segment0_LN:i:17130_RC:i:1521_XC:f:1_000000	8378	8907	530	17130
VIRSorter_utg001446l_segment0_LN:i:17130_RC:i:1521_XC:f:1_000000	11882	11949	68	17130
VIRSorter_utg001446l_segment0_LN:i:17130_RC:i:1521_XC:f:1_000000	14904	17129	2226	17130
VIRSorter_utg001450l_segment0_LN:i:25921_RC:i:1729_XC:f:0_980769	0	9	10	25921
VIRSorter_utg001450l_segment0_LN:i:25921_RC:i:1729_XC:f:0_980769	11042	11751	710	25921
VIRSorter_utg001450l_segment0_LN:i:25921_RC:i:1729_XC:f:0_980769	24330	24555	226	25921
VIRSorter_utg001450l_segment0_LN:i:25921_RC:i:1729_XC:f:0_980769	25918	25920	3	25921
VIRSorter_utg001451l_segment0_LN:i:13368_RC:i:703_XC:f:0_888889	0	3331	3332	13368
VIRSorter_utg001451l_segment0_LN:i:13368_RC:i:703_XC:f:0_888889	4311	9188	4878	13368
VIRSorter_utg001451l_segment0_LN:i:13368_RC:i:703_XC:f:0_888889	10296	13367	3072	13368
VIRSorter_utg001452l_segment0_LN:i:55047_RC:i:1781_XC:f:0_963964	0	0	1	55047
VIRSorter_utg001452l_segment0_LN:i:55047_RC:i:1781_XC:f:0_963964	51908	51961	54	55047
VIRSorter_utg001452l_segment0_LN:i:55047_RC:i:1781_XC:f:0_963964	54325	55046	722	55047
VIRSorter_utg001453l_segment0_LN:i:18978_RC:i:2232_XC:f:1_000000	0	1694	1695	18978
VIRSorter_utg001453l_segment0_LN:i:18978_RC:i:2232_XC:f:1_000000	6985	7106	122	18978
VIRSorter_utg001453l_segment0_LN:i:18978_RC:i:2232_XC:f:1_000000	8118	8222	105	18978
VIRSorter_utg001453l_segment0_LN:i:18978_RC:i:2232_XC:f:1_000000	10101	10434	334	18978
VIRSorter_utg001453l_segment0_LN:i:18978_RC:i:2232_XC:f:1_000000	13619	15746	2128	18978
VIRSorter_utg001453l_segment0_LN:i:18978_RC:i:2232_XC:f:1_000000	18957	18977	21	18978
VIRSorter_utg001457l_segment0_LN:i:17376_RC:i:3247_XC:f:1_000000	0	85	86	17376
VIRSorter_utg001457l_segment0_LN:i:17376_RC:i:3247_XC:f:1_000000	5215	5220	6	17376
VIRSorter_utg001457l_segment0_LN:i:17376_RC:i:3247_XC:f:1_000000	17293	17375	83	17376
VIRSorter_utg001458l_segment0_LN:i:12275_RC:i:370_XC:f:0_960000	0	12274	12275	12275
VIRSorter_utg001459l_segment0_LN:i:10842_RC:i:1070_XC:f:1_000000	0	33	34	10842
VIRSorter_utg001459l_segment0_LN:i:10842_RC:i:1070_XC:f:1_000000	10774	10841	68	10842
VIRSorter_utg001460l_segment0_LN:i:32021_RC:i:1189_XC:f:0_938462	0	744	745	32021
VIRSorter_utg001460l_segment0_LN:i:32021_RC:i:1189_XC:f:0_938462	1792	1861	70	32021
VIRSorter_utg001460l_segment0_LN:i:32021_RC:i:1189_XC:f:0_938462	2861	4941	2081	32021
VIRSorter_utg001460l_segment0_LN:i:32021_RC:i:1189_XC:f:0_938462	6019	7859	1841	32021
VIRSorter_utg001460l_segment0_LN:i:32021_RC:i:1189_XC:f:0_938462	8858	8894	37	32021
VIRSorter_utg001460l_segment0_LN:i:32021_RC:i:1189_XC:f:0_938462	10273	12948	2676	32021
VIRSorter_utg001460l_segment0_LN:i:32021_RC:i:1189_XC:f:0_938462	14825	16000	1176	32021
VIRSorter_utg001460l_segment0_LN:i:32021_RC:i:1189_XC:f:0_938462	17177	17282	106	32021
VIRSorter_utg001460l_segment0_LN:i:32021_RC:i:1189_XC:f:0_938462	18582	19257	676	32021
VIRSorter_utg001460l_segment0_LN:i:32021_RC:i:1189_XC:f:0_938462	20707	21204	498	32021
VIRSorter_utg001460l_segment0_LN:i:32021_RC:i:1189_XC:f:0_938462	22321	24148	1828	32021
VIRSorter_utg001460l_segment0_LN:i:32021_RC:i:1189_XC:f:0_938462	25260	25329	70	32021
VIRSorter_utg001460l_segment0_LN:i:32021_RC:i:1189_XC:f:0_938462	26368	26627	260	32021
VIRSorter_utg001460l_segment0_LN:i:32021_RC:i:1189_XC:f:0_938462	28035	32020	3986	32021
VIRSorter_utg001461l_segment0_LN:i:16002_RC:i:457_XC:f:0_848485	0	1825	1826	16002
VIRSorter_utg001461l_segment0_LN:i:16002_RC:i:457_XC:f:0_848485	4707	5615	909	16002
VIRSorter_utg001461l_segment0_LN:i:16002_RC:i:457_XC:f:0_848485	9380	16001	6622	16002
VIRSorter_utg001465l_segment0_LN:i:21594_RC:i:3152_XC:f:0_977273	0	1241	1242	21594
VIRSorter_utg001465l_segment0_LN:i:21594_RC:i:3152_XC:f:0_977273	21585	21593	9	21594
VIRSorter_utg001466l_segment0_LN:i:18994_RC:i:5658_XC:f:1_000000	0	3	4	18994
VIRSorter_utg001466l_segment0_LN:i:18994_RC:i:5658_XC:f:1_000000	18987	18993	7	18994
VIRSorter_utg001468l_segment0_LN:i:10106_RC:i:1782_XC:f:1_000000	0	44	45	10106
VIRSorter_utg001468l_segment0_LN:i:10106_RC:i:1782_XC:f:1_000000	969	1007	39	10106
VIRSorter_utg001468l_segment0_LN:i:10106_RC:i:1782_XC:f:1_000000	7002	7405	404	10106
VIRSorter_utg001468l_segment0_LN:i:10106_RC:i:1782_XC:f:1_000000	10098	10105	8	10106
VIRSorter_utg001471l_segment0_LN:i:52614_RC:i:1071_XC:f:0_971698	0	11	12	52614
VIRSorter_utg001471l_segment0_LN:i:52614_RC:i:1071_XC:f:0_971698	3478	4026	549	52614
VIRSorter_utg001471l_segment0_LN:i:52614_RC:i:1071_XC:f:0_971698	7745	7943	199	52614
VIRSorter_utg001471l_segment0_LN:i:52614_RC:i:1071_XC:f:0_971698	8927	9393	467	52614
VIRSorter_utg001471l_segment0_LN:i:52614_RC:i:1071_XC:f:0_971698	12539	14486	1948	52614
VIRSorter_utg001471l_segment0_LN:i:52614_RC:i:1071_XC:f:0_971698	21803	21855	53	52614
VIRSorter_utg001471l_segment0_LN:i:52614_RC:i:1071_XC:f:0_971698	26013	26648	636	52614
VIRSorter_utg001471l_segment0_LN:i:52614_RC:i:1071_XC:f:0_971698	34802	35103	302	52614
VIRSorter_utg001471l_segment0_LN:i:52614_RC:i:1071_XC:f:0_971698	37179	37495	317	52614
VIRSorter_utg001471l_segment0_LN:i:52614_RC:i:1071_XC:f:0_971698	44471	44475	5	52614
VIRSorter_utg001471l_segment0_LN:i:52614_RC:i:1071_XC:f:0_971698	50205	50881	677	52614
VIRSorter_utg001471l_segment0_LN:i:52614_RC:i:1071_XC:f:0_971698	52322	52613	292	52614
VIRSorter_utg001472l_segment0_LN:i:33124_RC:i:1460_XC:f:0_970149	0	3	4	33124
VIRSorter_utg001472l_segment0_LN:i:33124_RC:i:1460_XC:f:0_970149	4829	5167	339	33124
VIRSorter_utg001472l_segment0_LN:i:33124_RC:i:1460_XC:f:0_970149	8887	9155	269	33124
VIRSorter_utg001472l_segment0_LN:i:33124_RC:i:1460_XC:f:0_970149	11203	11376	174	33124
VIRSorter_utg001472l_segment0_LN:i:33124_RC:i:1460_XC:f:0_970149	21375	21474	100	33124
VIRSorter_utg001472l_segment0_LN:i:33124_RC:i:1460_XC:f:0_970149	25368	26270	903	33124
VIRSorter_utg001472l_segment0_LN:i:33124_RC:i:1460_XC:f:0_970149	27842	28613	772	33124
VIRSorter_utg001472l_segment0_LN:i:33124_RC:i:1460_XC:f:0_970149	29811	29822	12	33124
VIRSorter_utg001472l_segment0_LN:i:33124_RC:i:1460_XC:f:0_970149	33081	33123	43	33124
VIRSorter_utg001473l_segment0_LN:i:42127_RC:i:1676_XC:f:0_988235	0	2885	2886	42127
VIRSorter_utg001473l_segment0_LN:i:42127_RC:i:1676_XC:f:0_988235	3868	3882	15	42127
VIRSorter_utg001473l_segment0_LN:i:42127_RC:i:1676_XC:f:0_988235	7496	7787	292	42127
VIRSorter_utg001473l_segment0_LN:i:42127_RC:i:1676_XC:f:0_988235	10559	10973	415	42127
VIRSorter_utg001473l_segment0_LN:i:42127_RC:i:1676_XC:f:0_988235	11874	12303	430	42127
VIRSorter_utg001473l_segment0_LN:i:42127_RC:i:1676_XC:f:0_988235	13712	14534	823	42127
VIRSorter_utg001473l_segment0_LN:i:42127_RC:i:1676_XC:f:0_988235	16529	17131	603	42127
VIRSorter_utg001473l_segment0_LN:i:42127_RC:i:1676_XC:f:0_988235	19887	20177	291	42127
VIRSorter_utg001473l_segment0_LN:i:42127_RC:i:1676_XC:f:0_988235	22944	26402	3459	42127
VIRSorter_utg001473l_segment0_LN:i:42127_RC:i:1676_XC:f:0_988235	27388	27904	517	42127
VIRSorter_utg001473l_segment0_LN:i:42127_RC:i:1676_XC:f:0_988235	29300	30415	1116	42127
VIRSorter_utg001473l_segment0_LN:i:42127_RC:i:1676_XC:f:0_988235	31403	33933	2531	42127
VIRSorter_utg001473l_segment0_LN:i:42127_RC:i:1676_XC:f:0_988235	35978	37745	1768	42127
VIRSorter_utg001473l_segment0_LN:i:42127_RC:i:1676_XC:f:0_988235	38943	39351	409	42127
VIRSorter_utg001473l_segment0_LN:i:42127_RC:i:1676_XC:f:0_988235	40787	42126	1340	42127
VIRSorter_utg001474l_segment0_LN:i:34407_RC:i:1240_XC:f:0_855072	0	2345	2346	34407
VIRSorter_utg001474l_segment0_LN:i:34407_RC:i:1240_XC:f:0_855072	3318	6533	3216	34407
VIRSorter_utg001474l_segment0_LN:i:34407_RC:i:1240_XC:f:0_855072	9043	10087	1045	34407
VIRSorter_utg001474l_segment0_LN:i:34407_RC:i:1240_XC:f:0_855072	11336	15928	4593	34407
VIRSorter_utg001474l_segment0_LN:i:34407_RC:i:1240_XC:f:0_855072	17602	17900	299	34407
VIRSorter_utg001474l_segment0_LN:i:34407_RC:i:1240_XC:f:0_855072	18731	19871	1141	34407
VIRSorter_utg001474l_segment0_LN:i:34407_RC:i:1240_XC:f:0_855072	21070	24026	2957	34407
VIRSorter_utg001474l_segment0_LN:i:34407_RC:i:1240_XC:f:0_855072	25113	29508	4396	34407
VIRSorter_utg001474l_segment0_LN:i:34407_RC:i:1240_XC:f:0_855072	34055	34406	352	34407
VIRSorter_utg001479l_segment0_LN:i:42808_RC:i:2452_XC:f:1_000000	0	969	970	42808
VIRSorter_utg001479l_segment0_LN:i:42808_RC:i:2452_XC:f:1_000000	3254	3299	46	42808
VIRSorter_utg001479l_segment0_LN:i:42808_RC:i:2452_XC:f:1_000000	7892	10160	2269	42808
VIRSorter_utg001479l_segment0_LN:i:42808_RC:i:2452_XC:f:1_000000	12955	13921	967	42808
VIRSorter_utg001479l_segment0_LN:i:42808_RC:i:2452_XC:f:1_000000	19641	25545	5905	42808
VIRSorter_utg001479l_segment0_LN:i:42808_RC:i:2452_XC:f:1_000000	26711	27103	393	42808
VIRSorter_utg001479l_segment0_LN:i:42808_RC:i:2452_XC:f:1_000000	28689	30078	1390	42808
VIRSorter_utg001479l_segment0_LN:i:42808_RC:i:2452_XC:f:1_000000	39412	39884	473	42808
VIRSorter_utg001479l_segment0_LN:i:42808_RC:i:2452_XC:f:1_000000	41385	42807	1423	42808
VIRSorter_utg001480l_segment0_LN:i:11334_RC:i:765_XC:f:0_913043	0	375	376	11334
VIRSorter_utg001480l_segment0_LN:i:11334_RC:i:765_XC:f:0_913043	11333	11333	1	11334
VIRSorter_utg001486l_segment0_LN:i:94101_RC:i:4153_XC:f:1_000000	0	539	540	94101
VIRSorter_utg001486l_segment0_LN:i:94101_RC:i:4153_XC:f:1_000000	94097	94100	4	94101
VIRSorter_utg001487l_segment0_LN:i:35767_RC:i:839_XC:f:0_888889	0	4585	4586	35767
VIRSorter_utg001487l_segment0_LN:i:35767_RC:i:839_XC:f:0_888889	5818	13226	7409	35767
VIRSorter_utg001487l_segment0_LN:i:35767_RC:i:839_XC:f:0_888889	17816	17988	173	35767
VIRSorter_utg001487l_segment0_LN:i:35767_RC:i:839_XC:f:0_888889	20350	20865	516	35767
VIRSorter_utg001487l_segment0_LN:i:35767_RC:i:839_XC:f:0_888889	21951	23786	1836	35767
VIRSorter_utg001487l_segment0_LN:i:35767_RC:i:839_XC:f:0_888889	25280	29418	4139	35767
VIRSorter_utg001487l_segment0_LN:i:35767_RC:i:839_XC:f:0_888889	30306	35766	5461	35767
VIRSorter_utg001490l_segment0_LN:i:14417_RC:i:238_XC:f:0_896552	0	2379	2380	14417
VIRSorter_utg001490l_segment0_LN:i:14417_RC:i:238_XC:f:0_896552	3545	3720	176	14417
VIRSorter_utg001490l_segment0_LN:i:14417_RC:i:238_XC:f:0_896552	4725	6998	2274	14417
VIRSorter_utg001490l_segment0_LN:i:14417_RC:i:238_XC:f:0_896552	7985	14416	6432	14417
VIRSorter_utg001491l_segment0_LN:i:12430_RC:i:1685_XC:f:1_000000	0	257	258	12430
VIRSorter_utg001491l_segment0_LN:i:12430_RC:i:1685_XC:f:1_000000	12336	12429	94	12430
